권역,약국명,전화번호,도로명주소,지번주소,우편번호,인허가일자,영업상태
경기,옵티마명성약국,031-333-7049,경기도 용인시 처인구 모현읍 문현로 134,경기도 용인시 처인구 모현읍 매산리 208-2,17032,2021-03-17,영업/정상
경기,보정약국,031-897-0700,"경기도 용인시 기흥구 신촌로47번길 2, 103호 (보정동, 보정프라자)",경기도 용인시 기흥구 보정동 1323-3,16904,2014-07-25,영업/정상
경기,봄빛약국,031-276-3141,"경기도 용인시 수지구 풍덕천로 91, 상가동 103호 (풍덕천동, 주공1단지아파트)",경기도 용인시 수지구 풍덕천동 1065 상가동 103호,16836,2014-07-11,영업/정상
경기,앞서가는 21세기 약국,031-266-5235,"경기도 용인시 수지구 대지로 20, 죽전빌딩 101, 102호 (죽전동)",경기도 용인시 수지구 죽전동 451-5 죽전빌딩,16873,2022-03-14,영업/정상
경기,메디칼약국,031-265-4770,"경기도 용인시 수지구 풍덕천로 114, 강동빌딩 101,102호 (풍덕천동)",경기도 용인시 수지구 풍덕천동 1080-6,16841,2019-01-08,영업/정상
경기,용인동물약국,031-285-1673,"경기도 용인시 기흥구 한보라1로 8, 104호 (보라동, 스카이프라자)",경기도 용인시 기흥구 보라동 573-6 104호,17080,2017-06-20,영업/정상
경기,태양약국,031-282-3995,"경기도 용인시 기흥구 구갈로 55, 1층 (구갈동)",경기도 용인시 기흥구 구갈동 391-3,16971,2017-12-20,영업/정상
경기,서울팜 약국,031-286-5548,"경기도 용인시 기흥구 동백3로11번길 8-1, 제일프라자 (중동)",경기도 용인시 기흥구 중동 853-2 제일프라자,17006,2018-09-17,영업/정상
경기,다사랑약국,031-272-5005,"경기도 용인시 수지구 만현로 103, 한길프라자 106호 (상현동)",경기도 용인시 수지구 상현동 259 한길프라자,16930,2022-05-31,영업/정상
경기,새용인동물약국,031-286-2824,"경기도 용인시 기흥구 마북로 152, 102호 (마북동)",경기도 용인시 기흥구 마북동 174-3 102호,16910,2017-06-29,영업/정상
경기,수지썬프라자약국,031-266-1650,"경기도 용인시 수지구 풍덕천로 127, 수지프라자 1층 1호 (풍덕천동)",경기도 용인시 수지구 풍덕천동 712-3 수지프라자,16837,2024-10-11,영업/정상
경기,용인동물약국,031-306-4525,"경기도 용인시 기흥구 용구대로 2398, 405호 (마북동, 벽산아파트주상가동 )",경기도 용인시 기흥구 마북동 524-13 벽산아파트주상가동 405호,16921,2013-07-17,영업/정상
경기,두리약국,070-7576-1255,"경기도 용인시 수지구 동천로 62, 센트럴상가 3층 4호 (동천동)",경기도 용인시 수지구 동천동 174-9 센트럴상가 304호,16825,2024-09-23,영업/정상
경기,동의당한약국,031-281-0002,경기도 용인시 기흥구 갈천로 88-1 (상갈동),경기도 용인시 기흥구 상갈동 123-11,17067,2014-10-16,영업/정상
경기,세명약국,031-282-4229,경기도 용인시 기흥구 구갈로 29 (구갈동),경기도 용인시 기흥구 구갈동 401-3,16971,2014-07-08,영업/정상
경기,용인자매약국,031-333-3361,"경기도 용인시 처인구 중부대로 1360, 1층 4호 (김량장동)",경기도 용인시 처인구 김량장동 408-2 한솔빌딩 104호,17061,2017-11-25,영업/정상
경기,함박약국,031-333-6339,"경기도 용인시 처인구 명지로40번길 15-15, 106호 (역북동)",경기도 용인시 처인구 역북동 755,17056,2024-05-24,영업/정상
경기,정문약국,031-339-0424,경기도 용인시 처인구 백옥대로1068번길 9 (김량장동),경기도 용인시 처인구 김량장동 17-1,17063,2017-08-22,영업/정상
경기,라라온누리약국,031-281-7897,"경기도 용인시 기흥구 덕영대로2077번길 33, 상가동 301호 (영덕동, 기흥효성해링턴플레이스)",경기도 용인시 기흥구 영덕동 1267,17095,2020-01-10,영업/정상
경기,죽전센트럴약국,031-262-6686,"경기도 용인시 수지구 포은대로 536, (주)신세계백화점경기점 주차동 1층 (죽전동)",경기도 용인시 수지구 죽전동 1285 (주)신세계백화점경기점 주차동 1층,16896,2026-08-12,영업/정상
경기,백강약국,031-333-2270,"경기도 용인시 처인구 금령로 62, 위너스프라자 105호 (김량장동)",경기도 용인시 처인구 김량장동 295-1 위너스프라자,17051,2021-02-04,영업/정상
경기,라임약국,031-263-0701,"경기도 용인시 수지구 신봉2로 73, 101호 (신봉동)",경기도 용인시 수지구 신봉동 145-1 태천빌딩2,16814,2020-09-21,영업/정상
경기,즐거운약국,031-265-5020,"경기도 용인시 수지구 대지로 43, 금강프라자 302호 (죽전동)",경기도 용인시 수지구 죽전동 484-9 금강프라자 302호,16872,2022-11-17,영업/정상
경기,신동백약국,031-693-7002,"경기도 용인시 기흥구 동백중앙로 352, 신동백빌딩 103호 (동백동)",경기도 용인시 기흥구 동백동 598-9 신동백빌딩,17003,2025-10-15,영업/정상
경기,타워온누리약국,031-266-9042,"경기도 용인시 기흥구 죽전로 46, 타워시티 (보정동)",경기도 용인시 기흥구 보정동 1265-1 타워시티,16898,2025-11-13,영업/정상
경기,유진하나로약국,031-272-7418,"경기도 용인시 수지구 고기로 80, 105호 (동천동)",경기도 용인시 수지구 동천동 146-1,16824,2024-06-19,영업/정상
경기,수지종로약국,031-264-5543,"경기도 용인시 수지구 손곡로 100, 111,112호 (동천동, 훼미리프라자)","경기도 용인시 수지구 동천동 944 훼미리프라자 111,112호",16823,2014-02-13,영업/정상
경기,광교튼튼약국,031-214-0617,"경기도 용인시 수지구 광교중앙로 310, 신명프라자 107호 (상현동)",경기도 용인시 수지구 상현동 1131-3 신명프라자 107호,16943,2020-04-29,영업/정상
경기,원희온누리약국,031-897-7856,"경기도 용인시 수지구 만현로 110, B 111-2호 (상현동)",경기도 용인시 수지구 상현동 254-14 원희캐슬프라자 B 111-2호,16930,2014-07-11,영업/정상
경기,새양지약국,031-332-8741,경기도 용인시 처인구 포곡읍 포곡로 289,경기도 용인시 처인구 포곡읍 삼계리 465-7,17028,2016-12-05,영업/정상
경기,에이플러스약국,031-282-6543,"경기도 용인시 기흥구 동백죽전대로 331, 105호 (중동)",경기도 용인시 기흥구 중동 724-11 105호,16995,2020-10-26,영업/정상
경기,수지밝은365약국,031-266-0921,"경기도 용인시 수지구 만현로 110, 원희캐슬프라자 2층 B-204호 (상현동)",경기도 용인시 수지구 상현동 254-14 원희캐슬프라자 B-204호,16930,2025-08-18,영업/정상
경기,숨약국,031-266-7885,"경기도 용인시 수지구 푸른솔로 87, 108호 (죽전동, 그랜드프라자)",경기도 용인시 수지구 죽전동 1259-1 108호,16874,2017-08-14,영업/정상
경기,용천온누리약국,031-238-2996,경기도 용인시 처인구 이동읍 백옥대로 618,경기도 용인시 처인구 이동읍 천리 241-4,17128,2022-10-29,영업/정상
경기,능원약국,031-333-9806,경기도 용인시 처인구 모현면 대지로 448,경기도 용인시 처인구 모현면 오산리 172-7,16884,2013-08-30,영업/정상
경기,베스트약국,070-7677-3905,"경기도 용인시 기흥구 동백죽전대로 331, 105호 (중동)",경기도 용인시 기흥구 중동 724-11 105호,16995,2024-10-16,영업/정상
경기,정다운약국,031-284-4922,"경기도 용인시 기흥구 동백중앙로 283, A동 304호 (중동)",경기도 용인시 기흥구 중동 829,17006,2019-04-10,영업/정상
경기,우미지산약국,031-211-4074,"경기도 용인시 수지구 광교중앙로 338, 광교 우미 뉴브 2층 220호 (상현동)",경기도 용인시 수지구 상현동 508-4 광교 우미 뉴브 2층 220호,16942,2020-02-18,영업/정상
경기,희망약국,031-264-4288,"경기도 용인시 수지구 풍덕천로 119, 로얄스포츠센터 1층 18호 (풍덕천동)",경기도 용인시 수지구 풍덕천동 1078 로얄스포츠센터 118호,16836,2025-04-02,영업/정상
경기,세일약국,031-274-7197,"경기도 용인시 기흥구 구성3로28번길 32, 105호 (청덕동, 일월프라자)",경기도 용인시 기흥구 청덕동 502-1 일월프라자 105호,16892,2013-06-12,영업/정상
경기,용인윤동물약국,031-339-7429,"경기도 용인시 처인구 포곡읍 포곡로 72, 1층 108호 (대두상가)",경기도 용인시 처인구 포곡읍 둔전리 405-19 1동 108호,17027,2013-09-06,영업/정상
경기,윤진약국,031-276-8358,"경기도 용인시 수지구 수풍로131번길 2, 에덴파크 104호 (동천동)",경기도 용인시 수지구 동천동 873-4 에덴파크 104호,16828,2023-06-14,영업/정상
경기,다솜약국,031-273-0033,"경기도 용인시 기흥구 서천로127번길 3-3, 109,110호 (서천동, 에스비타운상가 )",경기도 용인시 기흥구 서천동 814 에스비타운상가 109호,17108,2013-06-26,영업/정상
경기,마음속약국,031-338-0924,"경기도 용인시 처인구 명지로60번길 8-4, 110호 (역북동)",경기도 용인시 처인구 역북동 760,17056,2025-03-05,영업/정상
경기,수지한림약국,031-262-2010,경기도 용인시 수지구 문정로 34 (풍덕천동),경기도 용인시 수지구 풍덕천동 712-1,16837,2014-11-24,영업/정상
경기,흥덕동물약국,031-212-6997,"경기도 용인시 기흥구 흥덕1로 101, 스타프라자 108호 (영덕동)",경기도 용인시 기흥구 영덕동 986-9 스타프라자 108호,16954,2020-03-04,영업/정상
경기,호수약국,031-264-6213,"경기도 용인시 수지구 대지로 39 (죽전동, 양지프라자 104호)",경기도 용인시 수지구 죽전동 465-1 양지프라자 104호,16872,2013-07-09,영업/정상
경기,성복 행운약국,031-272-5789,"경기도 용인시 수지구 포은대로313번길 7-18, 신정빌딩 105호 (풍덕천동)",경기도 용인시 수지구 풍덕천동 1220 신정빌딩 105호,16846,2023-08-07,영업/정상
경기,하늘빛약국,031-309-0095,"경기도 용인시 수지구 광교중앙로 338, 광교우미뉴브 R202호 (상현동)",경기도 용인시 수지구 상현동 1220 광교우미뉴브 R202호,16942,2014-07-29,영업/정상
경기,용인365동물약국,031-322-0996,"경기도 용인시 처인구 포곡읍 포곡로 220, 제일빌딩 108,109호",경기도 용인시 처인구 포곡읍 둔전리 340 제일빌딩 108-9호,17027,2020-05-29,영업/정상
경기,다온약국,031-8001-3177,"경기도 용인시 수지구 광교중앙로 294, 108호 (상현동)",경기도 용인시 수지구 상현동 1133 108호,16943,2016-02-03,영업/정상
경기,행복한약국,031-693-7998,"경기도 용인시 기흥구 동백중앙로 175, 우함빌딩 105호 (중동)",경기도 용인시 기흥구 중동 853-1 우함빌딩 105호,17006,2021-12-24,영업/정상
경기,더편한약국,031-333-5016,"경기도 용인시 처인구 금령로 64, 아이렉스타워 101호 (김량장동)",경기도 용인시 처인구 김량장동 296-53,17051,2018-09-06,영업/정상
경기,태영약국,031-274-6758,"경기도 용인시 기흥구 어정로 83, 1층 일부호 (상하동)",경기도 용인시 기흥구 상하동 466-3,16986,2025-07-22,영업/정상
경기,미소약국,031-266-9005,경기도 용인시 수지구 문정로 22(풍덕천동),경기도 용인시 수지구 풍덕천동 719-1,16835,2022-09-26,영업/정상
경기,성복새빛약국,031-288-7533,"경기도 용인시 수지구 성복2로 51, 데이파크 A동 110호 (성복동)",경기도 용인시 수지구 성복동 89 데이파크 A동 110호,16849,2025-07-30,영업/정상
경기,한숲온누리,031-339-3756,"경기도 용인시 처인구 남사읍 한숲로 60, 처인프라자 205호",경기도 용인시 처인구 남사읍 아곡리 698,17117,2018-08-27,영업/정상
경기,일층약국,031-328-6412,"경기도 용인시 처인구 금령로 86, 118, 119호 (김량장동)",경기도 용인시 처인구 김량장동 301-3,17051,2026-04-23,영업/정상
경기,도담약국,031-212-0788,"경기도 용인시 수지구 광교중앙로295번길 9, 더블유스퀘어광교 2층 205호 (상현동)",경기도 용인시 수지구 상현동 1116-4 더블유스퀘어광교 205호,16944,2026-06-18,영업/정상
경기,중앙약국,031-662-5688,"경기도 용인시 처인구 금령로39번길 8-1, 1층 (김량장동)",경기도 용인시 처인구 김량장동 324-4,17050,2026-03-17,영업/정상
경기,플렉스팜 약국,031-897-5551,"경기도 용인시 수지구 문인로54번길 2, 수지하우비 B층 B01~B03호 (동천동)",경기도 용인시 수지구 동천동 887 수지하우비,16828,2026-04-20,영업/정상
경기,상현역중앙약국,031-217-8977,"경기도 용인시 수지구 광교중앙로 302, 블루스퀘어 103호 (상현동)",경기도 용인시 수지구 상현동 1131-7 블루스퀘어 103호,16943,2026-06-08,영업/정상
경기,어정메디칼약국,031-8005-9953,경기도 용인시 기흥구 언동로217번길 1 (중동),경기도 용인시 기흥구 중동 627-5,16988,2020-06-04,영업/정상
경기,태영약국,031-712-3475,"경기도 용인시 기흥구 어정로 83, 1층층 (상하동)",경기도 용인시 기흥구 상하동 466-3,16986,2022-06-14,영업/정상
경기,데이파크 약국,031-889-5525,"경기도 용인시 수지구 성복2로 51, 데이파크 B동 120호 (성복동)",경기도 용인시 수지구 성복동 89 데이파크,16849,2026-03-09,영업/정상
경기,약선당약국,031-8067-5235,"경기도 용인시 기흥구 동백죽전대로 444, 쥬네브 1층 1020호 (중동)",경기도 용인시 기흥구 중동 833 쥬네브 1020호,17006,2024-01-22,영업/정상
경기,메디약국,031-333-0362,"경기도 용인시 처인구 금령로 21, 103호 (김량장동, 메디타워)",경기도 용인시 처인구 김량장동 294-16 103호,17050,2016-10-26,영업/정상
경기,팜코리아약국,031-281-2936,"경기도 용인시 기흥구 구갈로60번길 1, 105호 (구갈동)",경기도 용인시 기흥구 구갈동 352-4 105호,16972,2013-10-21,영업/정상
경기,큰사랑약국,031-8005-6421,"경기도 용인시 기흥구 동백중앙로 265, 104호 (중동, 더엠빌딩)",경기도 용인시 기흥구 중동 831-2,17006,2014-07-14,영업/정상
경기,5층우리약국,031-896-2393,"경기도 용인시 수지구 풍덕천로 149 (풍덕천동, 현대그린프라자)",경기도 용인시 수지구 풍덕천동 715-2 현대그린프라자 501호,16837,2016-04-04,영업/정상
경기,조이약국,031-264-6009,"경기도 용인시 수지구 정평로 40-1, 거묵상가1 109호 (풍덕천동)",경기도 용인시 수지구 풍덕천동 1047-1 거묵상가1 109호,16844,2026-05-08,영업/정상
경기,이화약국,031-276-9872,"경기도 용인시 수지구 성복1로 106, B04호 (성복동, 벽산프라자)",경기도 용인시 수지구 성복동 276-1 벽산프라자 B04호,16853,2012-11-09,영업/정상
경기,다정온누리약국,031-889-4240,"경기도 용인시 기흥구 죽전로 2, 현타워 1층 112호 (보정동)",경기도 용인시 기흥구 보정동 1261-2 현타워,16897,2023-01-04,영업/정상
경기,3층 온누리약국,031-307-2882,"경기도 용인시 기흥구 기흥역로 63, 3층 (구갈동, 힐스테이트 기흥)",경기도 용인시 기흥구 구갈동 234,17065,2019-03-14,영업/정상
경기,굿모닝약국,031-286-6756,"경기도 용인시 기흥구 용구대로 2398, 301호 (마북동)",경기도 용인시 기흥구 마북동,16921,2015-07-02,영업/정상
경기,포레나약국,070-8283-8252,"경기도 용인시 수지구 고기로45번길 40, 2층 (동천동, 한화 포레나 수지동천)",경기도 용인시 수지구 동천동 349-10 한화 포레나 수지동천,16824,2024-04-09,영업/정상
경기,모범약국,031-263-7128,"경기도 용인시 수지구 수지로 203, E 마트 지하1층 (신봉동)",경기도 용인시 수지구 신봉동 909 E 마트,16845,2018-07-09,영업/정상
경기,예쁜약국,031-893-0750,"경기도 용인시 수지구 신봉2로 2, 센트럴500 223호 (신봉동)",경기도 용인시 수지구 신봉동 33 센트럴500,16815,2018-05-23,영업/정상
경기,운정한사랑동물약국,031-949-2365,"경기도 파주시 와석순환로 70, 109호 (야당동, 신운정프라자2)",경기도 파주시 야당동 1006-7,10907,2016-02-01,영업/정상
경기,정성약국,031-952-8879,"경기도 파주시 문산읍 방촌로 1759, 홈플러스 1층 Y5호",경기도 파주시 문산읍 당동리 880 홈플러스,10816,2024-04-08,영업/정상
경기,셀메드 오늘약국,031-946-9466,"경기도 파주시 청석로 115, 1층 110호 (동패동)",경기도 파주시 동패동 2080-3,10888,2023-07-20,영업/정상
경기,교하제일약국,031-946-4919,"경기도 파주시 청석로 272, 센타프라자1 109호 (동패동)",경기도 파주시 동패동 1695-2 센타프라자1,10874,2019-07-22,영업/정상
경기,한솔약국,031-944-7107,"경기도 파주시 탄현면 사슴벌레로 28, 한사랑내과 1층 1호",경기도 파주시 탄현면 법흥리 1722 한사랑내과 101호,10861,2019-08-27,영업/정상
경기,문산 종로약국,031-952-5578,"경기도 파주시 문산읍 문산로40번길 6, 1층",경기도 파주시 문산읍 문산리 38-43,10823,2023-02-28,영업/정상
경기,한마음약국,031-957-7516,"경기도 파주시 경의로 1821, 한마음신경외과내과 1층 (아동동)",경기도 파주시 아동동 298-2 한마음신경외과내과,10853,2024-01-31,영업/정상
경기,드림약국,031-943-3113,"경기도 파주시 미래로 610, 운정메디컬프라자 104호 (와동동)",경기도 파주시 와동동 1303-1 운정메디컬프라자,10895,2020-06-02,영업/정상
경기,운정해오름약국,031-943-9992,"경기도 파주시 해올1길 12, 1층 107호 (다율동)",경기도 파주시 다율동 1043-3,10865,2023-12-05,영업/정상
경기,초롱꽃약국,031-941-0589,"경기도 파주시 양지로 119, 1층 102호 (동패동)",경기도 파주시 동패동 2125,10888,2024-03-28,영업/정상
경기,권약국,031-957-1929,"경기도 파주시 숲속노을로 271, 고산프라자 103호 (문발동)",경기도 파주시 문발동 561-3 고산프라자,10884,2020-07-06,영업/정상
경기,월롱우리약국,02-414-6809,경기도 파주시 월롱면 통일로 979,경기도 파주시 월롱면 위전리 426,10946,2021-08-06,영업/정상
경기,신일약국,031-959-4219,"경기도 파주시 적성면 청송로 1025, 화랑빌딩 1층",경기도 파주시 적성면 마지리 46-9 화랑빌딩,10803,2020-06-26,영업/정상
경기,열매약국,031-942-0100,"경기도 파주시 가람로116번길 57, 중앙타워  102호 (와동동)",경기도 파주시 와동동 1488-2,10896,2018-06-18,영업/정상
경기,수약국,031-947-7573,"경기도 파주시 청석로 256, 교하일번가빌딩 1층 108호 (동패동)",경기도 파주시 동패동 1694-2 교하일번가빌딩 108호,10874,2018-07-19,영업/정상
경기,운정사랑약국,070-7799-2191,"경기도 파주시 청암로17번길 53, 월드타워2 1층 106호 (목동동)",경기도 파주시 목동동 939-2 월드타워2,10892,2017-08-28,영업/정상
경기,튼튼약국,031-943-0142,"경기도 파주시 금빛로 24-22, 굿닥터스빌딩 1층 104호 (금촌동)",경기도 파주시 금촌동 989-5 굿닥터스빌딩,10915,2022-01-03,영업/정상
경기,강산약국,031-8035-7102,"경기도 파주시 경의로 1090, 1층 (야당동)",경기도 파주시 야당동 1072-1,10908,2019-03-28,영업/정상
경기,명인약국,031-935-6474,"경기도 파주시 조리읍 통일로 317, 봉일천타워 106호",경기도 파주시 조리읍 봉일천리 210-35 봉일천타워,10937,2024-05-10,영업/정상
경기,금촌프라자약국,031-946-1550,경기도 파주시 문화로 100 (금촌동),경기도 파주시 금촌동 54-24,10929,2021-01-26,영업/정상
경기,백화점약국,031-941-0278,"경기도 파주시 조리읍 고봉로 1039, 아트비전텔 103호",경기도 파주시 조리읍 봉일천리 209-3 아트비전텔,10937,2020-12-22,영업/정상
경기,금촌코끼리약국,031-948-8275,"경기도 파주시 시청로 2 (금촌동, 준성빌딩)",경기도 파주시 금촌동 948-1,10924,2017-05-16,영업/정상
경기,시민온누리약국,031-952-3033,"경기도 파주시 문산읍 문향로49번길 26, 문산시장약국",경기도 파주시 문산읍 문산리 10-104 문산시장약국,10823,2014-10-14,영업/정상
경기,광탄동화약국,031-947-3304,경기도 파주시 광탄면 혜음로 495,경기도 파주시 광탄면 용미리 327-3,10955,2024-03-14,영업/정상
경기,봉일천약국,031-941-1246,경기도 파주시 조리읍 봉천로 43-1 (봉일천약국),경기도 파주시 조리읍 봉일천리 160-54,10937,2016-05-10,영업/정상
경기,팜스프링약국,031-948-5590,"경기도 파주시 송화로 11, 팜스프링아파트 103호 (아동동)",경기도 파주시 아동동 283-10 팜스프링아파트,10851,2019-05-14,영업/정상
경기,시온약국,031-948-7561,,경기도 파주시 탄현면 법흥리 1725-3,,2012-03-15,영업/정상
경기,수온누리약국,031-946-8833,"경기도 파주시 청암로17번길 33, 104호 (목동동, 현대메디컬프라자)",경기도 파주시 목동동 933 현대메디컬프라자 104호,10892,2016-11-16,영업/정상
경기,파주 동물약국,031-947-1577,경기도 파주시 와석순환로 431 (와동동),경기도 파주시 와동동 1365-3,10894,2013-01-11,영업/정상
경기,우리들약국,031-937-8855,"경기도 파주시 경의로 1066, 중앙타워빌딩 101동 2호 (야당동)",경기도 파주시 야당동 1066-3,10908,2019-07-02,영업/정상
경기,파주약국,031-943-2922,경기도 파주시 조리읍 봉천로 43 (파주약국),경기도 파주시 조리읍 봉일천리 168-13,10937,2016-05-31,영업/정상
경기,해솔유명약국,031-945-8280,"경기도 파주시 미래로 620, 106호 (와동동, 해솔프라자)",경기도 파주시 와동동 1301-4 해솔프라자 106호,10895,2016-10-17,영업/정상
경기,운정일번약국,031-947-7575,"경기도 파주시 교하로 87, 1층 (목동동)",경기도 파주시 목동동 941-1,10892,2017-12-01,영업/정상
경기,옵티마운정약국,031-942-1171,경기도 파주시 미래로 371 (동패동),경기도 파주시 동패동 1759-6,10905,2014-05-19,영업/정상
경기,법원신세계약국,031-958-2237,"경기도 파주시 법원읍 사임당로 827, 법원신세계약국",경기도 파주시 법원읍 대능리 94-38 법원신세계약국,10826,2018-08-10,영업/정상
경기,"약국,오늘",031-942-0775,"경기도 파주시 중앙로 328, 313호 (금촌동)",경기도 파주시 금촌동 44-8,10930,2017-09-06,영업/정상
경기,운정하모니약국,031-949-5689,"경기도 파주시 해올1길 7, 103호 (다율동)",경기도 파주시 다율동 산 59-1,10865,2022-03-17,영업/정상
경기,메디칼약국,031-948-0837,"경기도 파주시 와석순환로 125, 104,105호 (동패동, 현대프라자)",경기도 파주시 동패동 1759-2,10905,2016-10-19,영업/정상
경기,대한온누리약국,031-945-8538,경기도 파주시 숲속노을로 275 (문발동),경기도 파주시 문발동 561-1,10884,2013-06-24,영업/정상
경기,기린약국,031-631-7221,경기도 이천시 경충대로2675번길 52 (중리동),경기도 이천시 중리동 396-11,17379,2013-04-01,영업/정상
경기,효양약국,031-635-4881,"경기도 이천시 부발읍 대산로 476-13, 덕원빌딩",경기도 이천시 부발읍 신하리 370-2 덕원빌딩,17327,2024-11-27,영업/정상
경기,유한약국,031-632-2008,"경기도 이천시 마장면 오천로 33, 아리온상가 108호",경기도 이천시 마장면 오천리 408-2,17387,2022-10-31,영업/정상
경기,365열린약국,031-637-7328,"경기도 이천시 구만리로 191 (안흥동, 이천 롯데캐슬 골드스카이)",경기도 이천시 안흥동 474 이천 롯데캐슬 골드스카이 롯데마트2층,17372,2024-07-02,영업/정상
경기,최보은 이진이 대학약국,031-631-8776,"경기도 이천시 경충대로 2738-4, 102호 (관고동)",경기도 이천시 관고동 218-44,17366,2019-01-09,영업/정상
경기,건강약국,031-642-3981,"경기도 이천시 장호원읍 장감로 77, 김내과의원",경기도 이천시 장호원읍 장호원리 115-15 김내과의원,17418,2026-06-30,영업/정상
경기,마장튼튼약국,031-633-6294,"경기도 이천시 마장면 중앙로10번길 30, 104호",경기도 이천시 마장면 오천리 448-1,17387,2024-04-17,영업/정상
경기,에이메디칼약국,031-633-4565,"경기도 이천시 신중리로6번길 6, 106호 (중리동)",경기도 이천시 중리동 524-4,17380,2026-07-16,영업/정상
경기,정약국,031-8011-3695,경기도 이천시 설봉로 28-1 (중리동),경기도 이천시 중리동 3,17375,2026-03-17,영업/정상
경기,최약국,031-635-2024,경기도 이천시 어재연로10번길 60(중리동),경기도 이천시 중리동 217,17374,2022-11-04,영업/정상
경기,한마음약국,031-632-6885,"경기도 이천시 부발읍 무촌로 139, 부발프라자",경기도 이천시 부발읍 무촌리 164-2 부발프라자,17324,2025-01-08,영업/정상
경기,시민약국,031-633-0101,"경기도 이천시 영창로 223, 역전빌딩 (창전동)",경기도 이천시 창전동 457-21 역전빌딩,17363,2025-06-02,영업/정상
경기,마장열린약국,031-8011-3876,"경기도 이천시 마장면 중앙로 92, 중원테라스타",경기도 이천시 마장면 오천리 450-7 중원테라스타,17387,2024-08-01,영업/정상
경기,도암정약국,031-631-4978,경기도 이천시 신둔면 원적로 438,경기도 이천시 신둔면 도암리 343-3,17300,2017-09-01,영업/정상
경기,증포온누리약국,031-631-1363,"경기도 이천시 이섭대천로 1411, 105호 (증포동, 흥인프라자)",,17347,2016-03-09,영업/정상
경기,수온누리약국,031-642-2714,경기도 이천시 장호원읍 장터로 45-15,경기도 이천시 장호원읍 장호원리 101-2,17420,2021-07-28,영업/정상
경기,마장 온누리약국,031-633-1551,"경기도 이천시 마장면 오천로 49, 마장더퍼스트 103동 104호",경기도 이천시 마장면 오천리 56-75,17387,2019-07-10,영업/정상
경기,새이천약국,031-631-0688,"경기도 이천시 경충대로 2750, 101호 (관고동)",경기도 이천시 관고동 186-16,17366,2022-04-21,영업/정상
경기,이천 우리들약국,031-637-9637,경기도 이천시 이섭대천로 1236 (창전동),경기도 이천시 창전동 463-19,17370,2025-06-16,영업/정상
경기,하나약국,031-634-9399,"경기도 이천시 안흥로 70, 1층 (갈산동)",경기도 이천시 갈산동 602,17359,2023-07-07,영업/정상
경기,녹십자약국,031-694-2307,경기도 이천시 이섭대천로 1199 (중리동),경기도 이천시 중리동 217-1,17374,2014-05-21,영업/정상
경기,이천이마트약국,070-4914-6767,"경기도 이천시 이섭대천로 1440-50, 증포동 이마트 1층 (증포동)",경기도 이천시 증포동 47-4,17348,2020-03-31,영업/정상
경기,해오름약국,031-631-8071,"경기도 이천시 이섭대천로 1203, 하나빌딩 (중리동)",경기도 이천시 중리동 218-2 하나빌딩,17374,2025-11-13,영업/정상
경기,부부약국,031-641-6628,경기도 이천시 장호원읍 장터로 45-10,경기도 이천시 장호원읍 장호원리 100-11,17420,2023-05-10,영업/정상
경기,도매당약국,031-637-0149,경기도 이천시 백사면 청백리로 72,경기도 이천시 백사면 모전리 535-4,17316,2022-03-08,영업/정상
경기,다나약국,031-641-7194,경기도 이천시 장호원읍 경충대로 596,경기도 이천시 장호원읍 이황리 430,17414,2026-01-30,영업/정상
경기,가까운 대학약국,031-634-1102,"경기도 이천시 영창로 108, 상가동동 1층 (관고동, 이천 벽산블루밍아파트)",경기도 이천시 관고동 514 이천 벽산블루밍아파트,17366,2019-12-30,영업/정상
경기,큰사랑약국,031-635-3691,경기도 이천시 이섭대천로1454번길 39 (증포동),경기도 이천시 증포동 27-3,17348,2024-06-14,영업/정상
경기,아산약국,031-632-0308,경기도 이천시 애련정로87번길 57(창전동),경기도 이천시 창전동 170-2,17370,2022-10-19,영업/정상
경기,이천 오렌지 약국,031-633-3213,경기도 이천시 애련정로87번길 52 (창전동),경기도 이천시 창전동 464-37,17370,2025-06-20,영업/정상
경기,코끼리약국,031-632-6780,경기도 이천시 부발읍 경충대로1804번길 10,경기도 이천시 부발읍 응암리 41,17403,2023-03-31,영업/정상
경기,하이팜약국,031-632-8406,"경기도 이천시 이섭대천로 1229 (창전동, 이천IS타월빌딩)",,17369,2016-10-20,영업/정상
경기,창호약국,070-8600-1774,경기도 이천시 백사면 이여로88번길 18,경기도 이천시 백사면 모전리 970-13,17316,2021-07-13,영업/정상
경기,설성약국,031-642-2123,경기도 이천시 설성면 설장로 10,경기도 이천시 설성면 금당리 76-3,17411,2010-07-15,영업/정상
경기,라온약국,070-7550-6743,"경기도 이천시 중리천로 76, 411호 (중리동, 이천 라온팰리스)",경기도 이천시 중리동 213 이천 라온팰리스,17374,2025-07-18,영업/정상
경기,푸른약국,031-636-6205,경기도 이천시 경충대로 2566(중리동),경기도 이천시 중리동 466-9,17373,2023-02-14,영업/정상
경기,정다운약국,031-631-7585,경기도 이천시 이섭대천로 1188 (중리동),,17373,2016-10-20,영업/정상
경기,하이후문약국,031-631-5253,"경기도 이천시 대월면 대산로288번길 75, 아미가든쇼핑센타 205호",경기도 이천시 대월면 대흥리 1-6 아미가든쇼핑센타 205호,17336,2025-10-10,영업/정상
