권역,펫샵명,전화번호,도로명주소,지번주소,우편번호,인허가일자,영업상태
경기,개네가 고양이네,,경기도 화성시 만세구 남양읍 남양시장로**번길 *,경기도 화성시 만세구 남양읍 남양리 ***-*,18258,2015-02-17,영업/정상
경기,고양이랑,,"경기도 화성시 동탄구 여울로 **, *층 (능동)",경기도 화성시 동탄구 능동 ****-*,18427,2016-11-30,영업/정상
경기,휴먼앤독,,경기도 화성시 만세구 서신면 안벼슬길***번길 ***,경기도 화성시 만세구 서신면 사곶리 *-*,18556,2017-09-06,영업/정상
경기,페이블주식회사,,"경기도 화성시 동탄구 동탄대로 ***-*, 메가비즈타워C동 ***호 (영천동)",경기도 화성시 동탄구 영천동  산 **-*,18467,2019-09-11,영업/정상
경기,(주)코스모스이펙트,02-6212-8587,"경기도 화성시 병점구 화산중앙로**번길 *, 삼신빌딩 ***호 (송산동)",경기도 화성시 병점구 송산동  ***-*,18357,2020-02-20,영업/정상
경기,특별한 동물가게,,경기도 화성시 동탄구 동탄치동천로*길 *-* (영천동),경기도 화성시 동탄구 영천동  ***-*,18474,2020-08-12,영업/정상
경기,경기한펫,,경기도 화성시 만세구 양감면 정문송산로***번길 ***-*,경기도 화성시 만세구 양감면 송산리 **-**,18628,2020-09-10,영업/정상
경기,하이애니멀샵,,경기도 화성시 효행구 봉담읍 새말안길 **-**,경기도 화성시 효행구 봉담읍 동화리 ***-*,18298,2021-05-25,영업/정상
경기,동탄강아지분양 고양이분양 펫아미,,"경기도 화성시 동탄구 동탄순환대로*길 *-**, ***호 (송동)",경기도 화성시 동탄구 송동  ***-**,18497,2021-09-17,영업/정상
경기,로얄독 강아지분양 화성동탄점,,"경기도 화성시 동탄구 동탄지성로 **, 센트럴프라자 ***호 (반송동)",경기도 화성시 동탄구 반송동  **-* 센트럴프라자 ***호,18434,2022-01-21,영업/정상
경기,동탄강아지분양 고양이분양 도그마루,,경기도 화성시 동탄구 동탄대로**길 *-**(오산동),경기도 화성시 동탄구 오산동  ****-**,18486,2022-06-02,영업/정상
경기,아이조아요양보호소 동탄점,,경기도 화성시 동탄구 중리북길 **(중동),경기도 화성시 동탄구 중동  **,18465,2022-10-24,영업/정상
경기,(주)우연컴퍼니,02-2038-8602,"경기도 화성시 동탄구 동탄중심상가*길 *, 로하스애비뉴 *층 ***호-사**호 (반송동)",경기도 화성시 동탄구 반송동  **-* 로하스애비뉴,18453,2022-12-01,영업/정상
경기,대박펫살롱,,"경기도 화성시 효행구 봉담읍 진등*길 **, *층 ***호",경기도 화성시 효행구 봉담읍 수영리 ***-**,18313,2023-07-18,영업/정상
경기,전생에인연펫,,"경기도 화성시 동탄구 동탄대로 ***-**, 상가동 A***호 (영천동, 동탄역 대방디엠시티 더 센텀)",경기도 화성시 동탄구 영천동  *** 동탄역 대방디엠시티 더 센텀,18467,2023-08-03,영업/정상
경기,미니미펫,,경기도 광주시 곤지암읍 평촌길 **,경기도 광주시 곤지암읍 삼리 ***-*,12805,2026-01-20,영업/정상
경기,온니테일,,"경기도 광주시 문형산길 ***-**, ***동 ***호 (신현동)",경기도 광주시 신현동 ***-**,12820,2026-03-12,영업/정상
경기,로얄수족관,031-8026-1052,경기도 광주시 광주대로 ** (경안동),경기도 광주시 경안동 **-*,,2012-08-21,영업/정상
경기,티니홈,,경기도 광주시 곤지암읍 광여로 ***-**,경기도 광주시 곤지암읍 오향리 **,12718,2014-05-01,영업/정상
경기,An's 명품펫 애견백화점,,경기도 광주시 파발로***번길 *-* (경안동),경기도 광주시 경안동 **-**,12755,2015-09-03,영업/정상
경기,펫모아,,"경기도 광주시 고불로 ***-* (태전동, 햇길터)",경기도 광주시 태전동 ***,12781,2015-09-18,영업/정상
경기,멍이랑 냥이랑,,경기도 광주시 초월읍 현산로 ***,경기도 광주시 초월읍 지월리 ***-*,12728,2018-07-09,영업/정상
경기,동현24시동물병원,031-768-7599,"경기도 광주시 경안천로 *, *층 (송정동)",경기도 광주시 송정동 **-**,12741,2018-09-05,영업/정상
경기,Mari,,경기도 광주시 곤지암읍 광여로 ***-**,경기도 광주시 곤지암읍 오향리 **-*,12718,2019-02-26,영업/정상
경기,애플펫동물병원,031-726-4800,"경기도 광주시 신현동 태재로 **, *층",경기도 광주시 신현동 ***-**,12771,2019-09-11,영업/정상
경기,알로하펍앤코,,"경기도 광주시 행정타운로 ***, ***호 (회덕동)",경기도 광주시 회덕동 ***-**,12766,2020-08-14,영업/정상
경기,냥냥펀치,,"경기도 광주시 양벌동 양벌로 ***, 연호상가 ***호",경기도 광주시 양벌동 ***-* 연호상가 ***호,12796,2021-01-05,영업/정상
경기,도그파파 동물병원,031-766-0079,경기도 광주시 곤지암읍 광여로 ***-*,경기도 광주시 곤지암읍 건업리 ***-**,12720,2021-09-10,영업/정상
경기,더예쁘개 댕댕샵,,"경기도 광주시 문형동 오포로 ***, *층 *호",경기도 광주시 문형동 ***-*,12774,2022-01-13,영업/정상
경기,슈슈몽,,"경기도 광주시 경충대로 ****-*, *층 *호 (쌍령동)",경기도 광주시 쌍령동 ***-*,12791,2022-01-28,영업/정상
경기,냥냥펀치,,"경기도 광주시 행정타운로 *-*, *층 ***호 (송정동)",경기도 광주시 송정동 ***,12739,2023-01-30,영업/정상
경기,빌리지독,,경기도 광주시 퇴촌면 천진암로***번길 *,경기도 광주시 퇴촌면 관음리 ***,12713,2023-04-03,영업/정상
경기,애견마트,,"경기도 광주시 경안천로 ***, *,*호 (송정동)",경기도 광주시 송정동 *-*,12740,2023-04-05,영업/정상
경기,선셋 햄스터리,,"경기도 광주시 양촌안길 **, *층 ***호 (양벌동)",경기도 광주시 양벌동 ***,12797,2023-08-04,영업/정상
경기,펫하우스,,"경기도 광주시 순암로 **-**, *층 ***호 (역동)",경기도 광주시 역동 ***-**,12777,2023-09-19,영업/정상
경기,홀리퍼피,,"경기도 광주시 경안로**번길 *, D***호 (경안동, 경기광주역 금호리첸시아)",경기도 광주시 경안동 *** 경기광주역 금호리첸시아,12760,2023-11-23,영업/정상
경기,도그피아 애견 훈련소,,경기도 광주시 곤지암읍 가마을길***번길 ***,경기도 광주시 곤지암읍 봉현리 ***-*,12724,2024-09-11,영업/정상
경기,마이펫톡톡,,"경기도 광주시 이배재로 ***, *층 (목현동)",경기도 광주시 목현동 ***-**,12765,2025-04-18,영업/정상
경기,야옹아 놀자 광주점,,"경기도 광주시 문화로***번길 *, 영공빌딩 *층 (경안동)",경기도 광주시 경안동 ***-** 영공빌딩,12754,2025-06-13,영업/정상
경기,MARUNA PET,,경기도 광주시 초월읍 산수로 **-*,경기도 광주시 초월읍 산이리 **-*,12799,2026-08-13,영업/정상
경기,엘리쉬펫,,"경기도 광주시 행정타운로 ***, *층 ***호 (회덕동)",경기도 광주시 회덕동 ***,12766,2025-09-12,영업/정상
경기,캣독365 경기광주점 강아지분양 고양이분양,,"경기도 광주시 문화로 **, *층 (역동)",경기도 광주시 역동 ***-*,12764,2025-11-13,영업/정상
충북,퍼피엔젤,043-836-5009,충청북도 증평군 증평읍 중앙로 ***,충청북도 증평군 증평읍 초중리 **-**,27943,2016-02-05,영업/정상
충남,청춘애견 계룡점,,충청남도 계룡시 계룡대로 *** (금암동),충청남도 계룡시 금암동 ***-*,32826,2016-09-05,영업/정상
경기,슬기로운반려생활,,"경기도 양주시 고원*가길 **, ***호 (고암동)",경기도 양주시 고암동 ***-* ***호,11457,2026-09-01,영업/정상
경기,(주)밀레펫(이마트 양주점),,"경기도 양주시 평화로 **** (회정동, 이마트)",경기도 양주시 회정동 **,11435,2014-02-14,영업/정상
경기,지니독,,경기도 양주시 백석읍 기산로 ***-*,경기도 양주시 백석읍 기산리 ***-*,11518,2018-10-04,영업/정상
경기,행복 애견방,,"경기도 양주시 고암길 **, 한성빌딩 ***호 (고암동)",경기도 양주시 고암동 ***-*,11457,2018-11-12,영업/정상
경기,코리아펫,,경기도 양주시 장흥면 북한산로 ***,경기도 양주시 장흥면 교현리 ***-*,11523,2020-09-11,영업/정상
경기,루리힐,,"경기도 양주시 옥정동로*길 **, 파크프라자 ***호 (옥정동)",경기도 양주시 옥정동 ****-* 파크프라자 ***호,11473,2020-09-28,영업/정상
경기,강아지 대공원,031-865-4422,"경기도 양주시 옥정동로*다길 **, 대길프라자 ***호 (옥정동)",경기도 양주시 옥정동 ***-* 대길프라자,11473,2021-07-29,영업/정상
경기,(주)아쿠아시스템 양주옥정점,031-848-2073,"경기도 양주시 옥정로 ***, 신운정튼튼프라자 *층 *호 (옥정동)",경기도 양주시 옥정동 ***-*,11473,2022-06-28,영업/정상
경기,퍼피루미,,"경기도 양주시 옥정동로*나길 **, 드림타워Ⅰ *층 *호 (옥정동)",경기도 양주시 옥정동 ***-* 드림타워Ⅰ,11473,2022-11-02,영업/정상
경기,아이캣유,,"경기도 양주시 만삼로 ***, *층 (삼숭동)",경기도 양주시 삼숭동 ***-*,11483,2024-08-06,영업/정상
경기,양주고양이분양 모나미네코 옥정신도시점,,"경기도 양주시 옥정로 ***, 혜산프라자 *층 *호 (옥정동)",경기도 양주시 옥정동 ****-*,11479,2025-03-04,영업/정상
경기,푸딩퍼피,,"경기도 양주시 고읍남로 **, 더테라스 II *층 *호 (광사동)",경기도 양주시 광사동 ***-*,11492,2025-12-10,영업/정상
경기,find your dog,,경기도 포천시 가산면 금우로 *,경기도 포천시 가산면 금현리 ***-*,11164,2021-01-08,영업/정상
경기,퍼피츄,,경기도 포천시 소흘읍 솔모루로 **,경기도 포천시 소흘읍 송우리 ***-*,11179,2021-03-11,영업/정상
경기,모델독,,경기도 포천시 삼육사로****번길 ** (선단동)[*미고시],경기도 포천시 선단동 ***-*,11161,2021-04-20,영업/정상
경기,애견 11번가,,경기도 포천시 관인면 관인로**번길 *,경기도 포천시 관인면 탄동리 ***-**,11101,2021-04-20,영업/정상
경기,햄찌네,,"경기도 포천시 신북면 왕방로 ***, *층",경기도 포천시 신북면 가채리 ***,11140,2021-12-15,영업/정상
경기,(주)그린프레밀리,031-540-1234,경기도 포천시 호국로 *** (설운동),경기도 포천시 설운동 *,11161,2012-10-16,영업/정상
경기,현대애견,,경기도 포천시 소흘읍 송우로 **,경기도 포천시 소흘읍 송우리 ***-*,11176,2008-03-24,영업/정상
경기,프불하우스,,경기도 포천시 소흘읍 한성길 ***,경기도 포천시 소흘읍 고모리 ***-*,11185,2018-04-26,영업/정상
경기,너와함개냥,,경기도 포천시 군내면 포천로 ****-*,경기도 포천시 군내면 유교리 ***,11157,2018-09-21,영업/정상
경기,카페 캣츠,,"경기도 포천시 소흘읍 솔모루로 ***, *층",경기도 포천시 소흘읍 송우리 **-*,11170,2019-04-11,영업/정상
경기,정퍼피클럽,,경기도 포천시 소흘읍 광릉수목원로 ***,경기도 포천시 소흘읍 이곡리 ***-*,11187,2019-09-22,영업/정상
경남,소동물&파충류샵 모찌펫,,"경상남도 창원시 의창구 원이대로**번길 **, *층 (도계동)",경상남도 창원시 의창구 도계동 ***-*,51167,2026-05-22,영업/정상
경남,연낭애견,,경상남도 창원시 의창구 명서로 * (명서동),경상남도 창원시 의창구 명서동 **-*,,2008-07-21,영업/정상
경남,나라애견,,경상남도 창원시 성산구 용지로***번길 ** (중앙동),경상남도 창원시 성산구 중앙동 **-*,,2008-08-27,영업/정상
경남,퍼피하우스,,경상남도 창원시 성산구 용지로***번길 ** (중앙동),경상남도 창원시 성산구 중앙동 **-**,,2011-07-21,영업/정상
경남,마산애견,,경상남도 창원시 마산합포구 *·**대로 ***-* (상남동),경상남도 창원시 마산합포구 상남동 ***-***,,2012-02-09,영업/정상
경남,멍멍아야옹아,,경상남도 창원시 마산합포구 *·**대로 *** (상남동),경상남도 창원시 마산합포구 상남동 ***-***,51273,2012-02-10,영업/정상
경남,에스제이네이처(이마트창원점),,"경상남도 창원시 성산구 원이대로 ***, 창원이마트 *층 (중앙동)",경상남도 창원시 성산구 중앙동 ** 창원이마트,51515,2012-08-10,영업/정상
경남,러블리펫샵,,경상남도 창원시 진해구 안골로***번길 *-** (안골동),경상남도 창원시 진해구 안골동 ***-**,51609,2013-08-08,영업/정상
경남,남창원농협하나로마트 수족관,,경상남도 창원시 성산구 가음로 *** (가음동),경상남도 창원시 성산구 가음동 **-* *층,51489,2013-09-09,영업/정상
경남,똥강아지,,경상남도 창원시 마산회원구 내서읍 광려천서로 **-*,경상남도 창원시 마산회원구 내서읍 중리 ****-**,51230,2015-02-11,영업/정상
경남,마산강아지분양 뽀뽀애견,,경상남도 창원시 마산합포구 *·**대로 *** (상남동),경상남도 창원시 마산합포구 상남동 ***-***,51273,2015-06-08,영업/정상
경남,아이돌 스타,,"경상남도 창원시 마산회원구 무학로 *** (회원동, 용하힐탑빌라)",,51292,2016-03-21,영업/정상
경남,우리강아지,,"경상남도 창원시 의창구 우곡로 **, *층 (명서동)",경상남도 창원시 의창구 명서동 *-*,51383,2016-08-26,영업/정상
경남,퍼피랜드애견카페,,경상남도 창원시 진해구 남영로***번길 ** (남양동),경상남도 창원시 진해구 남양동 ***-**,51615,2016-09-08,영업/정상
경남,푸들사랑,,경상남도 창원시 성산구 외동반림로 *** (중앙동),경상남도 창원시 성산구 중앙동 **-*,51517,2018-05-02,영업/정상
경남,한강아쿠아 롯데마트 양덕점,,"경상남도 창원시 마산회원구 삼호로 **, 롯데마트 *층 (양덕동, 메트로시티 *단지)",경상남도 창원시 마산회원구 양덕동 **-** 롯데마트 *층,51319,2018-12-05,영업/정상
경남,쁘띠독,,"경상남도 창원시 성산구 용지로***번길 **, 남경빌딩 *층 (중앙동)",경상남도 창원시 성산구 중앙동 **-* 남경빌딩,51514,2020-04-28,영업/정상
경남,창원고양이분양 강아지분양 아담스펫,,"경상남도 창원시 성산구 용지로***번길 *, 대흥상가 *층 (중앙동)",경상남도 창원시 성산구 중앙동 **-* 대흥상가,51514,2020-05-21,영업/정상
경남,퍼피로그 강아지분양 창원점,,"경상남도 창원시 성산구 용지로 ***, 창원광장 동광뷰엘 ***호 (중앙동)",경상남도 창원시 성산구 중앙동 **-* 창원광장 동광뷰엘,51515,2021-06-11,영업/정상
경남,퍼피어스(Puppy us),,경상남도 창원시 성산구 원이대로 ***(상남동),경상남도 창원시 성산구 상남동 *-* 당당한방병원,51495,2021-08-13,영업/정상
경남,토이베베(TOY BEBE),,"경상남도 창원시 진해구 이동로 **, ***호 (이동)",경상남도 창원시 진해구 이동 ***-*,51655,2022-05-06,영업/정상
경남,개이쁨샵,,"경상남도 창원시 진해구 웅천동로***번길 **, 서한빌딩 ***호 (남문동)",경상남도 창원시 진해구 남문동 ****-* 서한빌딩,51617,2022-06-15,영업/정상
경남,애독(愛Dog),,"경상남도 창원시 의창구 대산면 주남로 ***-*, *층",경상남도 창원시 의창구 대산면 가술리 ***-**,51124,2023-05-25,영업/정상
경남,로얄 수족관,,"경상남도 창원시 마산합포구 서성로 *, 이마트 지하*층 (중앙동*가)",경상남도 창원시 마산합포구 중앙동*가 *-* 이마트,51735,2023-08-07,영업/정상
경남,깜돌게코샵,,"경상남도 창원시 마산합포구 자산서**길 **, *호 (자산동, 우성임대아파트)",경상남도 창원시 마산합포구 자산동 ***-** 우성임대아파트,51260,2024-02-06,영업/정상
경남,창원고양이분양 퍼스트캣 창원점,,"경상남도 창원시 성산구 용지로 ***, 창원광장 동광뷰엘 ***호 (중앙동)",경상남도 창원시 성산구 중앙동 **-* 창원광장 동광뷰엘,51515,2024-09-19,영업/정상
경남,창원강아지분양 고양이분양 도그마루,,"경상남도 창원시 성산구 대원로 **, 창원센트럴파크 에일린의뜰 근린생활시설 ***호, ***호 (대원동)",경상남도 창원시 성산구 대원동 **-*,51415,2025-03-18,영업/정상
경남,창원강아지분양 헬스독 애견입양 말티푸들포메라니안미니비숑,,"경상남도 창원시 의창구 남산로***번길 **-*, *층 ***호 (서상동)",경상남도 창원시 의창구 서상동 ***-*,51371,2025-05-20,영업/정상
경남,테디하우스,,경상남도 창원시 진해구 해원로*번길 *-* (이동),경상남도 창원시 진해구 이동 ***-**,51664,2025-08-07,영업/정상
경남,다온 입양센터 창원점 강아지분양 고양이분양,,"경상남도 창원시 성산구 중앙대로 **, 올림픽상가 *층 *호 (중앙동)",경상남도 창원시 성산구 중앙동 **-* 올림픽상가,51522,2025-11-20,영업/정상
경남,탑독,,"경상남도 창원시 진해구 용원서로 **, 재경빌딩 *층 ***호 (용원동)",경상남도 창원시 진해구 용원동 ****-*,51604,2025-12-22,영업/정상
경남,펄펫 강아지분양 고양이분양 창원점,,"경상남도 창원시 의창구 중동중앙로 **, 어반브릭스 *층 ****호 (중동)",경상남도 창원시 의창구 중동 ***-* 어반브릭스,51382,2026-08-10,영업/정상
충남,야옹아멍멍해봐,,충청남도 당진시 서해로 ****-* (시곡동),충청남도 당진시 시곡동 **-**,31764,2023-08-16,영업/정상
충남,햄스터 분양 로던트 클럽 충남점,,충청남도 당진시 교동*길 ** (읍내동),충청남도 당진시 읍내동 **-**,31776,2023-02-28,영업/정상
충남,컴페니언 도그,,충청남도 당진시 대덕*로*길 ** (수청동),충청남도 당진시 수청동 ****,31778,2018-08-30,영업/정상
충남,야옹아 멍멍해봐,,충청남도 당진시 서해로 **** (읍내동),충청남도 당진시 읍내동 ***-*,31769,2016-03-25,영업/정상
충남,물속풍경수족관,,충청남도 당진시 서부로 **-* (채운동),충청남도 당진시 채운동 ***-**,31785,2015-10-27,영업/정상
충남,한강아쿠아영어조합법인,,"충청남도 당진시 정안로 ** (원당동, 롯데마트)",충청남도 당진시 원당동 ***,31767,2012-01-01,영업/정상
세종,퍼피스타일,044-867-0099,"세종특별자치시 한누리대로 ****, 스타힐타워Ⅰ ***호 (보람동)",세종특별자치시 보람동 ***-* 스타힐타워Ⅰ ***호,30150,2018-08-21,영업/정상
세종,쓰담쓰담,,"세종특별자치시 한누리대로 ***, SR파크시티 ***호 (나성동)",세종특별자치시 나성동 *** SR파크시티,30123,2019-06-24,영업/정상
세종,에브리 뽀송,044-866-1158,"세종특별자치시 나성북로 **, B동 ***호 (나성동, 나릿재마을*단지)",세종특별자치시 나성동 ***-* 나릿재마을*단지 B동 ***호,30128,2022-07-14,영업/정상
세종,야옹아 멍멍해봐 세종점,,세종특별자치시 장군면 장기로 ***-**,세종특별자치시 장군면 봉안리 ***-*,30055,2023-09-27,영업/정상
세종,13번째고양이 분양카페,,"세종특별자치시 한누리대로 ****, 코끼리타워 ***호 (소담동)",세종특별자치시 소담동 *** 코끼리타워 ***호,30151,2023-10-04,영업/정상
세종,COZY GARDEN(코지가든),,"세종특별자치시 마음로 **, 세종 스마트큐브Ⅱ ***호 (고운동)",세종특별자치시 고운동 **** 세종 스마트큐브Ⅱ,30063,2023-12-18,영업/정상
세종,원독,044-867-0977,"세종특별자치시  마음안로 ***, *층 (고운동)",세종특별자치시 고운동 **** 나림빌딩,30062,2017-10-17,영업/정상
세종,(주)밀레펫 세종점,044-902-1234,"세종특별자치시 금송로 ***, *층 (가람동, 이마트세종점)",세종특별자치시 가람동 ***,30065,2015-12-30,영업/정상
세종,서울아쿠아룸,,"세종특별자치시 절재로 *** (어진동, 홈플러스 세종점)",세종특별자치시 어진동 ***-* 홈플러스 세종점,30102,2014-11-10,영업/정상
세종,라온캣 세종 고양이 분양,,"세종특별자치시 호려울로 **, 세종시드니 ***호 (보람동)",세종특별자치시 보람동 *** 세종시드니,30150,2026-06-10,영업/정상
세종,세종강아지분양 고양이분양 온유펫 중개센터,,"세종특별자치시 만남로 ***, 삼성프라자 ***호 (고운동)",세종특별자치시 고운동 **** 삼성프라자,30101,2025-04-01,영업/정상
세종,와우펫앤쥬 세종,,"세종특별자치시 나성로 **-**, 트리플렉스 *층 ***호 (나성동)",세종특별자치시 나성동 *** 트리플렉스,30129,2026-03-27,영업/정상
경기,애견나라,031-882-0035,경기도 여주시 상동 여흥로 ***,경기도 여주시 상동 ***-*,,2008-07-09,영업/정상
경기,주식회사 베이비몽,,경기도 여주시 대신면 대신*로 ***-**,경기도 여주시 대신면 윤촌리 ***-*,12609,2026-04-08,영업/정상
경기,만물농원,031-881-2762,,경기도 여주시 산북면 상품리 **-*,,2008-07-21,영업/정상
경기,나루터켄넬,,,경기도 여주시 능서면 광대리 ***-*,,2008-07-21,영업/정상
경기,여주켄넬,031-884-3204,,경기도 여주시 능서면 내양리 ***-**,,2008-10-23,영업/정상
경기,강아지와 고양이,031-883-5588,,경기도 여주시 창동 ***-**,,2011-03-08,영업/정상
경기,하늘재,,경기도 여주시 대신면 후포*길 *-**,경기도 여주시 대신면 후포리 ***-**,12611,2011-12-27,영업/정상
경기,멍멍이와 야옹이,031-885-1661,,경기도 여주시 상동 ***,,2012-01-18,영업/정상
경기,로얄수족관,,경기도 여주시 홍문동 세종로 ***,경기도 여주시 홍문동 ***-*,,2012-10-10,영업/정상
경기,도그북,,경기도 여주시 대신면 여양*로 **,경기도 여주시 대신면 천서리 ***-*,12608,2016-10-04,영업/정상
경기,개좋은 유치원,,"경기도 여주시 여흥로***번길 *-*, *층 (홍문동)",경기도 여주시 홍문동 **-*,12627,2017-05-12,영업/정상
경기,여주 멍스타,031-885-1222,"경기도 여주시 세종로**번길 **, *층 (홍문동)",경기도 여주시 홍문동 ***-*,12630,2018-02-06,영업/정상
경기,개냥이 세계,070-8866-8626,"경기도 여주시 가남읍 대명산길 *, *층",경기도 여주시 가남읍 태평리 ***,12662,2018-03-23,영업/정상
경기,플라잉독,,경기도 여주시 점동면 안평로 **,경기도 여주시 점동면 사곡리 ***,12665,2018-09-21,영업/정상
경기,네발로 코리아,,경기도 여주시 흥천면 독정말길 **-**,경기도 여주시 흥천면 귀백리 ***,12607,2018-10-16,영업/정상
경기,PUPPYSEVEN,,경기도 여주시 대신면 대신*로 ***-**,경기도 여주시 대신면 윤촌리 ***-*,12609,2021-04-02,영업/정상
경기,캣스타,,"경기도 여주시 세종로**번길 **, 모범빌딩 *층 (홍문동)",경기도 여주시 홍문동 *** 모범빌딩,12631,2021-10-05,영업/정상
경기,메다카린,,"경기도 여주시 가남읍 일신로 **, 상가동 (굿모닝타워아파트)",경기도 여주시 가남읍 태평리 ***-* 굿모닝타워아파트,12662,2025-01-23,영업/정상
충북,비스캣 고양이카페,,충청북도 청주시 상당구 무심동로***번길 **-* (남문로*가),충청북도 청주시 상당구 남문로*가 ***-**,28532,2026-02-27,영업/정상
충북,햄찌랑슈가랑,,"충청북도 청주시 흥덕구 풍산로 **, *층 (가경동)","충청북도 청주시 흥덕구 가경동 **** , *층",28395,2026-06-16,영업/정상
충북,캣독365 청주점 강아지분양 고양이분양,,"충청북도 청주시 청원구 율봉로 ***, ***호 (율량동)",충청북도 청주시 청원구 율량동 **** ***호,28320,2026-04-13,영업/정상
충북,동물보듬센터 청주지점,070-8095-1205,충청북도 청주시 상당구 목련로 ***-* (운동동),충청북도 청주시 상당구 운동동 ***-*,28759,2026-08-28,영업/정상
충북,하나애견,043-273-5978,충청북도 청주시 서원구 사직대로 ***-* (사직동),충청북도 청주시 서원구 사직동 ***-*,28556,2008-08-29,영업/정상
충북,나라애견 가경점,043-233-9933,,충청북도 청주시 흥덕구 가경동 ****,,2008-09-09,영업/정상
충북,개와고양이,043-262-8114,충청북도 청주시 서원구 호국로 ** (사직동),충청북도 청주시 서원구 사직동 ***-*,28651,2019-01-07,영업/정상
충북,이츠펫 본점,043-268-0089,충청북도 청주시 흥덕구 *순환로 *** (봉명동),충청북도 청주시 흥덕구 봉명동 ****,,2008-09-10,영업/정상
충북,빠찌애견,043-275-1235,충청북도 청주시 서원구 사직대로 ***-* (사직동),충청북도 청주시 서원구 사직동 ***-*,28556,2008-09-10,영업/정상
충북,동물의 왕국,043-287-0111,충청북도 청주시 상당구 월평로 *** (용암동),충청북도 청주시 상당구 용암동 ****,28772,2008-09-11,영업/정상
충북,나라애견 본점,043-262-0884,,충청북도 청주시 서원구 사직동 ***-**,,2009-05-28,영업/정상
충북,늘푸른동물병원,043-271-7582,,충청북도 청주시 흥덕구 봉명동 ***-*,,2009-09-10,영업/정상
충북,뽀삐뽀삐,043-256-0079,,충청북도 청주시 흥덕구 가경동 ****,,2012-03-06,영업/정상
충북,민트도그,043-288-2938,충청북도 청주시 상당구 산성로***번길 ** (용담동),충청북도 청주시 상당구 용담동 *** ***호,,2012-05-17,영업/정상
충북,독한고양이애견전문샵,043-234-9844,"충청북도 청주시 상당구 쇠내로***번길 *, 동청주복음교회 *층 (금천동)",충청북도 청주시 상당구 금천동 ***-* 동청주복음교회,28739,2012-07-04,영업/정상
충북,롯데마트상당점수족관(펫코리아 7),043-213-2500,충청북도 청주시 상당구 용암북로***번길 ** (용암동),충청북도 청주시 상당구 용암동 ****,,2012-08-13,영업/정상
충북,에스제이네이처(이마트청주점),,충청북도 청주시 서원구 청남로 **** (미평동),충청북도 청주시 서원구 미평동 ***-*,,2012-08-13,영업/정상
충북,서울아쿠아룸(홈플러스 청주점),,충청북도 청주시 흥덕구 서부로 **** (가경동),충청북도 청주시 흥덕구 가경동 ****,,2012-08-17,영업/정상
충북,(유)애니멀코퍼레이션 동물보육원 청주사무국,,"충청북도 청주시 청원구 향군로 **, *층 (우암동)","충청북도 청주시 청원구 우암동 ***-* ,*층",28535,2026-06-11,영업/정상
충북,서울아쿠아룸(롯데마트 서청주점),043-254-2500,,충청북도 청주시 흥덕구 비하동 ***-*,,2012-11-08,영업/정상
충북,오도독,043-235-0968,충청북도 청주시 서원구 사직대로 *** (사직동),충청북도 청주시 서원구 사직동 ***-*,28556,2014-06-26,영업/정상
충북,(주)야옹아멍멍해봐펫 강아지고양이 청주분평점,043-294-0049,충청북도 청주시 서원구 *순환로 **** (분평동),충청북도 청주시 서원구 분평동 ***-*,28701,2014-12-18,영업/정상
충북,미니도그,043-296-2004,충청북도 청주시 상당구 월평로 *** (용암동),충청북도 청주시 상당구 용암동 ****,28772,2015-09-07,영업/정상
충북,야옹아멍멍해봐,043-213-0045,충청북도 청주시 청원구 오창읍 중심상업*로 **,충청북도 청주시 청원구 오창읍 양청리 ***-*,28120,2016-10-24,영업/정상
충북,펫클라우드,043-236-0101,충청북도 청주시 흥덕구 가로수로 ****-* (복대동),,28597,2017-07-16,영업/정상
충북,(주)야옹아멍멍해봐펫 강아지고양이 율량본점,043-211-1000,충청북도 청주시 청원구 *순환로 *** (율량동),충청북도 청주시 청원구 율량동 ****,28320,2018-01-10,영업/정상
충북,꽃개,043-276-3452,충청북도 청주시 서원구 사직대로 *** (사직동),충청북도 청주시 서원구 사직동 ***-*,28651,2019-03-25,영업/정상
충북,랍독,,충청북도 청주시 서원구 사직대로 *** (사직동),충청북도 청주시 서원구 사직동 ***-*,28651,2019-03-29,영업/정상
충북,펫돌봄(돌봄컴퍼니),043-212-7516,"충청북도 청주시 청원구 율량로***번길 **-*, *층 (율량동)",충청북도 청주시 청원구 율량동 **** *층,28320,2019-07-02,영업/정상
충북,(주)코스모스이펙트,,"충청북도 청주시 청원구 율봉로***번길 **-*, ***호 (율량동)",충청북도 청주시 청원구 율량동 ***,28329,2019-07-22,영업/정상
충북,청주 강아지분양 고양이분양 미유펫 청주점,,충청북도 청주시 서원구 청남로 **** (수곡동),충청북도 청주시 서원구 수곡동 **-**,28689,2020-01-03,영업/정상
충북,도경펫샵,,충청북도 청주시 상당구 남사로***번길 ** (남주동),충청북도 청주시 상당구 남주동 ***-*,28532,2020-08-31,영업/정상
충북,멍캣,,"충청북도 청주시 청원구 오창읍 *산단*로 **, ***호",충청북도 청주시 청원구 오창읍 주성리 ***,28117,2020-11-16,영업/정상
충북,앨리스캣(Alice CAT),,"충청북도 청주시 흥덕구 과상미로*번길 **, ***호 (봉명동)",충청북도 청주시 흥덕구 봉명동 **** ***호,28452,2021-03-04,영업/정상
