권역,펫샵명,전화번호,도로명주소,지번주소,우편번호,인허가일자,영업상태
경북,도그살롱(DOG SAI0N),054-465-0888,경상북도 구미시 인동중앙로**길 ** (인의동),경상북도 구미시 인의동 ***-*,39429,2014-07-08,영업/정상
경북,똥강아지(상모사곡동),054-463-1991,경상북도 구미시 상사동로**길 * (사곡동),경상북도 구미시 사곡동 ***-*,39328,2014-10-01,영업/정상
경북,강아지맛집,070-4845-8200,경상북도 구미시 인동*길 ** (진평동),경상북도 구미시 진평동 ***-*,39397,2015-01-06,영업/정상
경북,러브펫살롱,054-475-4428,경상북도 구미시 인동**길 * (인의동),경상북도 구미시 인의동 ****-*,39440,2015-03-18,영업/정상
경북,개아범펫마트,054-455-4020,경상북도 구미시 구미중앙로**길 *-* (원평동),경상북도 구미시 원평동 ****-*,39234,2015-04-14,영업/정상
경북,강아지 공화국,054-443-8774,경상북도 구미시 신시로 ** (형곡동),경상북도 구미시 형곡동 ***-**,39315,2015-07-07,영업/정상
경북,똥싸개,054-464-3435,경상북도 구미시 상사서로 ** (사곡동),,39333,2016-03-03,영업/정상
경북,아라애견,054-636-6346,경상북도 영주시 구성로 *** (영주동),경상북도 영주시 영주동 ***-*,,2008-11-14,영업/정상
경북,상주애견,054-535-1288,경상북도 상주시 중앙로 *** (남성동),경상북도 상주시 남성동 **-*,37199,2018-01-10,영업/정상
경북,멍이냥이하우스,053-852-6926,경상북도 경산시 진량읍 대학로 ***-*,경상북도 경산시 진량읍 선화리 ***-*,38489,2017-03-17,영업/정상
경북,새침하개멍,054-972-1189,경상북도 칠곡군 북삼읍 금오대로*길 *-**,경상북도 칠곡군 북삼읍 인평리 ****-*,39814,2023-01-27,영업/정상
경북,똥싼 강아지,054-976-3446,경상북도 칠곡군 석적읍 북중리*길 **,경상북도 칠곡군 석적읍 중리 **-*,39839,2018-05-16,영업/정상
경남,현대애견,055-742-5385,경상남도 진주시 진양호로 *** (인사동),경상남도 진주시 인사동 ***-*,52686,2009-03-03,영업/정상
경남,개와 고양이,055-763-1306,경상남도 진주시 진주대로 ***-* (강남동),경상남도 진주시 강남동 ***-*,52709,2009-03-03,영업/정상
경남,애견천국,055-748-7677,경상남도 진주시 장대로 **-* (장대동),경상남도 진주시 장대동 ***-**,,2009-03-03,영업/정상
경남,명품애견,055-759-7889,경상남도 진주시 망경로 ***(망경동),경상남도 진주시 망경동 **-*,52706,2010-08-05,영업/정상
경남,야옹아 멍멍해봐(초전점),055-758-0047,경상남도 진주시 대신로 *** (초전동),경상남도 진주시 초전동 ****,52733,2017-07-14,영업/정상
경남,쌍둥이네 애견,055-741-1188,경상남도 진주시 장대로 ** (장대동),경상남도 진주시 장대동 **-*,52757,2018-12-31,영업/정상
경남,런던 애견하우스,055-742-8395,,경상남도 진주시 동성동 *-**,,2009-03-03,영업/정상
경남,애견마을,055-646-5851,"경상남도 통영시 원문로 **, *호 (북신동, 광우화목맨션)",경상남도 통영시 북신동 *** 광우화목맨션,53045,2008-03-18,영업/정상
경남,예림애견용품 아울렛,055-646-8192,"경상남도 통영시 무전대로 **, *층 (무전동)",경상남도 통영시 무전동 ****-*,53045,2015-07-08,영업/정상
경남,똥강아지 김해 강아지분양 고양이분양,055-333-0422,"경상남도 김해시 내외중앙로 **, ***호 (외동)",경상남도 김해시 외동 ****-*,50948,2010-05-07,영업/정상
경남,꽃개하우스,055-339-4321,경상남도 김해시 덕정로 *** (관동동),경상남도 김해시 관동동 ***-**,51012,2010-11-10,영업/정상
경남,탄이네 강아지,055-327-2203,경상남도 김해시 율하*로***번길 **-** (율하동),경상남도 김해시 율하동 ****-**,51017,2015-06-26,영업/정상
경남,금관대로 애견센터,055-321-7580,경상남도 김해시 금관대로 **** (내동),경상남도 김해시 내동 ****-*,50951,2016-05-17,영업/정상
경남,퍼스트독,055-902-4514,경상남도 김해시 분성로 *** (서상동),경상남도 김해시 서상동 ***-*,50920,2017-04-20,영업/정상
경남,댕댕,055-355-9156,"경상남도 밀양시 시청로 **-*, *층 (내이동)",경상남도 밀양시 내이동 ****-**,50419,2008-02-27,영업/정상
경남,우정진도개,055-355-6769,경상남도 밀양시 산내면 산내로 **,경상남도 밀양시 산내면 용전리 ****,50413,2018-05-29,영업/정상
경남,똥개애견카페,055-354-2752,경상남도 밀양시 용평로 ***(교동),경상남도 밀양시 교동 **-*,50432,2021-07-08,영업/정상
경남,동물농장,055-365-0279,"경상남도 양산시 삽량로 ***, ***-*호 (중부동, 신진프라자)",경상남도 양산시 중부동 ***-*,50629,2015-07-21,영업/정상
경남,미미애견,055-362-2848,경상남도 양산시 서창로 *** (삼호동),경상남도 양산시 삼호동 ***-*,50530,2015-12-07,영업/정상
경남,방쥬의 작은동물상점,055-365-9930,"경상남도 양산시 물금읍 야리*길 **, 원타운 ***호",경상남도 양산시 물금읍 범어리 **** 원타운,50652,2017-10-11,영업/정상
경남,양산동물메디컬센터,055-365-0075,"경상남도 양산시 삽량로 ***, 신진프라자 *층 (중부동)",경상남도 양산시 중부동 ***-* 신진프라자,50629,2018-10-02,영업/정상
경남,독스쿨,055-365-0720,"경상남도 양산시 평산남*길 *, 동화골프연습장 (평산동)",경상남도 양산시 평산동 *** 동화골프연습장,50549,2024-01-19,영업/정상
경남,퍼피앤독,055-583-7005,경상남도 함안군 가야읍 함안대로 ***-* (이연),경상남도 함안군 가야읍 말산리 ***-**,52043,2017-03-24,영업/정상
경기,로얄수족관(이마트 봉담점),031-228-1234,"경기도 화성시 효행구 봉담읍 효행로 ***, 이마트",경기도 화성시 효행구 봉담읍 동화리 ***-* 이마트,18298,2012-08-21,영업/정상
경기,(주)그린아쿠아펫,02-2619-1285,경기도 화성시 만세구 향남읍 향남로 *** (홈플러스 향남점),경기도 화성시 만세구 향남읍 갈천리 ***-* 홈플러스 향남점,,2012-09-11,영업/정상
경기,(주)그린아쿠아펫,02-2619-1285,"경기도 화성시 병점구 경기대로 *** (병점동, 홈플러스 병점점)",경기도 화성시 병점구 병점동  ***-* 홈플러스 병점점,,2012-09-12,영업/정상
경기,퍼스트독,031-8003-5127,"경기도 화성시 동탄구 외삼미로 ***, *층 (반송동)",경기도 화성시 동탄구 반송동 **-*,18436,2013-03-25,영업/정상
경기,(주)코스모스이펙트,02-6212-8587,"경기도 화성시 병점구 화산중앙로**번길 *, 삼신빌딩 ***호 (송산동)",경기도 화성시 병점구 송산동  ***-*,18357,2020-02-20,영업/정상
경기,(주)우연컴퍼니,02-2038-8602,"경기도 화성시 동탄구 동탄중심상가*길 *, 로하스애비뉴 *층 ***호-사**호 (반송동)",경기도 화성시 동탄구 반송동  **-* 로하스애비뉴,18453,2022-12-01,영업/정상
경기,로얄수족관,031-8026-1052,경기도 광주시 광주대로 ** (경안동),경기도 광주시 경안동 **-*,,2012-08-21,영업/정상
경기,동현24시동물병원,031-768-7599,"경기도 광주시 경안천로 *, *층 (송정동)",경기도 광주시 송정동 **-**,12741,2018-09-05,영업/정상
경기,애플펫동물병원,031-726-4800,"경기도 광주시 신현동 태재로 **, *층",경기도 광주시 신현동 ***-**,12771,2019-09-11,영업/정상
경기,도그파파 동물병원,031-766-0079,경기도 광주시 곤지암읍 광여로 ***-*,경기도 광주시 곤지암읍 건업리 ***-**,12720,2021-09-10,영업/정상
충북,퍼피엔젤,043-836-5009,충청북도 증평군 증평읍 중앙로 ***,충청북도 증평군 증평읍 초중리 **-**,27943,2016-02-05,영업/정상
경기,강아지 대공원,031-865-4422,"경기도 양주시 옥정동로*다길 **, 대길프라자 ***호 (옥정동)",경기도 양주시 옥정동 ***-* 대길프라자,11473,2021-07-29,영업/정상
경기,(주)아쿠아시스템 양주옥정점,031-848-2073,"경기도 양주시 옥정로 ***, 신운정튼튼프라자 *층 *호 (옥정동)",경기도 양주시 옥정동 ***-*,11473,2022-06-28,영업/정상
경기,(주)그린프레밀리,031-540-1234,경기도 포천시 호국로 *** (설운동),경기도 포천시 설운동 *,11161,2012-10-16,영업/정상
세종,퍼피스타일,044-867-0099,"세종특별자치시 한누리대로 ****, 스타힐타워Ⅰ ***호 (보람동)",세종특별자치시 보람동 ***-* 스타힐타워Ⅰ ***호,30150,2018-08-21,영업/정상
세종,에브리 뽀송,044-866-1158,"세종특별자치시 나성북로 **, B동 ***호 (나성동, 나릿재마을*단지)",세종특별자치시 나성동 ***-* 나릿재마을*단지 B동 ***호,30128,2022-07-14,영업/정상
세종,원독,044-867-0977,"세종특별자치시  마음안로 ***, *층 (고운동)",세종특별자치시 고운동 **** 나림빌딩,30062,2017-10-17,영업/정상
세종,(주)밀레펫 세종점,044-902-1234,"세종특별자치시 금송로 ***, *층 (가람동, 이마트세종점)",세종특별자치시 가람동 ***,30065,2015-12-30,영업/정상
경기,애견나라,031-882-0035,경기도 여주시 상동 여흥로 ***,경기도 여주시 상동 ***-*,,2008-07-09,영업/정상
경기,만물농원,031-881-2762,,경기도 여주시 산북면 상품리 **-*,,2008-07-21,영업/정상
경기,여주켄넬,031-884-3204,,경기도 여주시 능서면 내양리 ***-**,,2008-10-23,영업/정상
경기,강아지와 고양이,031-883-5588,,경기도 여주시 창동 ***-**,,2011-03-08,영업/정상
경기,멍멍이와 야옹이,031-885-1661,,경기도 여주시 상동 ***,,2012-01-18,영업/정상
경기,여주 멍스타,031-885-1222,"경기도 여주시 세종로**번길 **, *층 (홍문동)",경기도 여주시 홍문동 ***-*,12630,2018-02-06,영업/정상
경기,개냥이 세계,070-8866-8626,"경기도 여주시 가남읍 대명산길 *, *층",경기도 여주시 가남읍 태평리 ***,12662,2018-03-23,영업/정상
충북,동물보듬센터 청주지점,070-8095-1205,충청북도 청주시 상당구 목련로 ***-* (운동동),충청북도 청주시 상당구 운동동 ***-*,28759,2026-08-28,영업/정상
충북,하나애견,043-273-5978,충청북도 청주시 서원구 사직대로 ***-* (사직동),충청북도 청주시 서원구 사직동 ***-*,28556,2008-08-29,영업/정상
충북,나라애견 가경점,043-233-9933,,충청북도 청주시 흥덕구 가경동 ****,,2008-09-09,영업/정상
충북,개와고양이,043-262-8114,충청북도 청주시 서원구 호국로 ** (사직동),충청북도 청주시 서원구 사직동 ***-*,28651,2019-01-07,영업/정상
충북,이츠펫 본점,043-268-0089,충청북도 청주시 흥덕구 *순환로 *** (봉명동),충청북도 청주시 흥덕구 봉명동 ****,,2008-09-10,영업/정상
충북,빠찌애견,043-275-1235,충청북도 청주시 서원구 사직대로 ***-* (사직동),충청북도 청주시 서원구 사직동 ***-*,28556,2008-09-10,영업/정상
충북,동물의 왕국,043-287-0111,충청북도 청주시 상당구 월평로 *** (용암동),충청북도 청주시 상당구 용암동 ****,28772,2008-09-11,영업/정상
충북,나라애견 본점,043-262-0884,,충청북도 청주시 서원구 사직동 ***-**,,2009-05-28,영업/정상
충북,늘푸른동물병원,043-271-7582,,충청북도 청주시 흥덕구 봉명동 ***-*,,2009-09-10,영업/정상
충북,뽀삐뽀삐,043-256-0079,,충청북도 청주시 흥덕구 가경동 ****,,2012-03-06,영업/정상
충북,민트도그,043-288-2938,충청북도 청주시 상당구 산성로***번길 ** (용담동),충청북도 청주시 상당구 용담동 *** ***호,,2012-05-17,영업/정상
충북,독한고양이애견전문샵,043-234-9844,"충청북도 청주시 상당구 쇠내로***번길 *, 동청주복음교회 *층 (금천동)",충청북도 청주시 상당구 금천동 ***-* 동청주복음교회,28739,2012-07-04,영업/정상
충북,롯데마트상당점수족관(펫코리아 7),043-213-2500,충청북도 청주시 상당구 용암북로***번길 ** (용암동),충청북도 청주시 상당구 용암동 ****,,2012-08-13,영업/정상
충북,서울아쿠아룸(롯데마트 서청주점),043-254-2500,,충청북도 청주시 흥덕구 비하동 ***-*,,2012-11-08,영업/정상
충북,오도독,043-235-0968,충청북도 청주시 서원구 사직대로 *** (사직동),충청북도 청주시 서원구 사직동 ***-*,28556,2014-06-26,영업/정상
충북,(주)야옹아멍멍해봐펫 강아지고양이 청주분평점,043-294-0049,충청북도 청주시 서원구 *순환로 **** (분평동),충청북도 청주시 서원구 분평동 ***-*,28701,2014-12-18,영업/정상
충북,미니도그,043-296-2004,충청북도 청주시 상당구 월평로 *** (용암동),충청북도 청주시 상당구 용암동 ****,28772,2015-09-07,영업/정상
충북,야옹아멍멍해봐,043-213-0045,충청북도 청주시 청원구 오창읍 중심상업*로 **,충청북도 청주시 청원구 오창읍 양청리 ***-*,28120,2016-10-24,영업/정상
충북,펫클라우드,043-236-0101,충청북도 청주시 흥덕구 가로수로 ****-* (복대동),,28597,2017-07-16,영업/정상
충북,(주)야옹아멍멍해봐펫 강아지고양이 율량본점,043-211-1000,충청북도 청주시 청원구 *순환로 *** (율량동),충청북도 청주시 청원구 율량동 ****,28320,2018-01-10,영업/정상
충북,꽃개,043-276-3452,충청북도 청주시 서원구 사직대로 *** (사직동),충청북도 청주시 서원구 사직동 ***-*,28651,2019-03-25,영업/정상
충북,펫돌봄(돌봄컴퍼니),043-212-7516,"충청북도 청주시 청원구 율량로***번길 **-*, *층 (율량동)",충청북도 청주시 청원구 율량동 **** *층,28320,2019-07-02,영업/정상
충북,프리펫시티,043-262-9096,"충청북도 청주시 흥덕구 사직대로 **, 프리펫시티 (복대동)",충청북도 청주시 흥덕구 복대동 ***-* 프리펫시티,28641,2021-05-20,영업/정상
충북,야옹아 멍멍해봐 강아지고양이 청주동남점,043-284-0049,"충청북도 청주시 상당구 월평로 ***, *층 (방서동)",충청북도 청주시 상당구 방서동 ***,28786,2022-03-14,영업/정상
충북,EUM COMPANY,043-273-5114,충청북도 청주시 서원구 남이면 청남로 ****-**,충청북도 청주시 서원구 남이면 외천리 ***,28185,2024-09-11,영업/정상
충북,야옹아 멍멍해봐 비하점,043-237-0049,"충청북도 청주시 흥덕구 *순환로 ****, *층 (비하동)",충청북도 청주시 흥덕구 비하동 ***-**,28361,2025-11-28,영업/정상
광주,야옹아 멍멍해봐,061-284-5454,전남광주통합특별시 목포시 하당로 *** (상동),전남광주통합특별시 목포시 상동 ***-*,58662,2022-04-29,영업/정상
광주,둘리애견,061-752-5231,전남광주통합특별시 순천시 북문길 *** (매곡동),전남광주통합특별시 순천시 매곡동 **,57939,2026-02-25,영업/정상
광주,더펫,061-791-8977,"전남광주통합특별시 광양시 사동로 ***, *층 (마동)",전남광주통합특별시 광양시 마동 ****-*,57774,2018-10-04,영업/정상
광주,핑크 PET 살롱,061-792-1379,전남광주통합특별시 광양시 광영로 *** (광영동),전남광주통합특별시 광양시 광영동,57717,2015-02-25,영업/정상
광주,티아라 펫,061-761-6747,전남광주통합특별시 광양시 광양읍 인덕로 ****,전남광주통합특별시 광양시 광양읍 칠성리,57753,2014-08-11,영업/정상
광주,서울아쿠아룸(홈플러스 광양점),061-760-8000,전남광주통합특별시 광양시 항만**로 ** (중동),전남광주통합특별시 광양시 중동,57793,2012-08-23,영업/정상
광주,애견종합할인마트,1599-8387,전남광주통합특별시 광양시 시청로 ** (중동),전남광주통합특별시 광양시 중동,57786,2013-07-13,영업/정상
서울,펫나우,02-2135-4880,"서울특별시 관악구 호암로**가길 **, 명륜당독서실 ***호 (신림동)",서울특별시 관악구 신림동 ****-* 명륜당독서실,08812,2026-02-26,영업/정상
광주,애견가족,062-225-0303,전남광주통합특별시 동구 문화전당로**번길 **-* (불로동),전남광주통합특별시 동구 불로동 ***-*,61488,2011-01-07,영업/정상
광주,손금선애견세상,062-232-5684,전남광주통합특별시 동구 중앙로 *** (호남동),전남광주통합특별시 동구 호남동 **,,2008-10-30,영업/정상
광주,알로하펫,062-351-6997,전남광주통합특별시 서구 화운로 ***-* (화정동),전남광주통합특별시 서구 화정동 ***-**,61980,2016-09-20,영업/정상
광주,폼스,062-416-4848,전남광주통합특별시 서구 풍암순환로***번길 ** (풍암동),전남광주통합특별시 서구 풍암동 ****-*,62060,2017-05-31,영업/정상
광주,(주)롯데마트(월드컵점),062-610-2500,"전남광주통합특별시 서구 금화로 ***, 롯데마트 (풍암동)",전남광주통합특별시 서구 풍암동 ***-*,62048,2012-08-30,영업/정상
광주,광주강아지분양 고양이분양 펫왕국,062-383-8590,전남광주통합특별시 서구 상무오월로*번길 *-* (쌍촌동),,61966,2015-10-15,영업/정상
광주,미스터도그,070-4090-9111,"전남광주통합특별시 서구 금호운천길 ***, ***호 (쌍촌동)",전남광주통합특별시 서구 쌍촌동 ***-**,62002,2016-05-10,영업/정상
광주,뽀삐살롱,062-373-8841,"전남광주통합특별시 서구 운천로 ** (금호동, 우미호반아파트상가)",전남광주통합특별시 서구 금호동 ***-*,62003,2016-06-09,영업/정상
광주,까르르멍멍,062-371-5982,"전남광주통합특별시 서구 화운로***번길 *, 현대아파트 상가동 *층 ***,***호 (화정동)","전남광주통합특별시 서구 화정동 ***-* 현대아파트 상가동 *층, ***,***호",61975,2019-06-10,영업/정상
광주,애니멀 패밀리,062-454-0840,"전남광주통합특별시 서구 화운로 ***, *층 (화정동)",전남광주통합특별시 서구 화정동 ***-**,61980,2023-06-21,영업/정상
광주,짱구애견하우스,062-676-0025,전남광주통합특별시 남구 천변좌로 *** (구동),전남광주통합특별시 남구 구동 **-*,61639,2013-06-24,영업/정상
광주,슈퍼독,062-229-0707,전남광주통합특별시 남구 대남대로 *** (백운동),전남광주통합특별시 남구 백운동 ***-*,61655,2014-03-14,영업/정상
광주,끌레르몽,062-674-5977,"전남광주통합특별시 남구 서문대로 ***, *층 ***-*호 (주월동)",전남광주통합특별시 남구 주월동 ***-**,61722,2022-03-24,영업/정상
광주,펫마켓,062-522-9319,전남광주통합특별시 북구 설죽로 *** (용봉동),전남광주통합특별시 북구 용봉동 ****-*,61177,2015-09-15,영업/정상
광주,야옹아멍멍해봐삼각점,062-400-8665,"전남광주통합특별시 북구 설죽로 ***-*, *층 (삼각동)",전남광주통합특별시 북구 삼각동 ***-*,61050,2021-09-09,영업/정상
광주,퍼피스타,062-945-1900,전남광주통합특별시 광산구 송도로 *** (도산동),전남광주통합특별시 광산구 도산동 ***,,2013-06-20,영업/정상
광주,냥이멍이세상,062-974-4582,전남광주통합특별시 광산구 첨단강변로 **(쌍암동),전남광주통합특별시 광산구 쌍암동 ***-**,62279,2023-02-21,영업/정상
광주,광주 고양이분양 펫엔글라이더 본점 로던트클럽 광주,062-952-5949,"전남광주통합특별시 광산구 마항길 **, *층 (하남동)",전남광주통합특별시 광산구 하남동 ****,62232,2019-03-15,영업/정상
광주,바닐라 애견샵,061-373-4002,전남광주통합특별시 화순군 화순읍 중앙로 **-*,전남광주통합특별시 화순군 화순읍 광덕리 **-*,58123,2021-01-15,영업/정상
광주,똥강아지,061-864-3760,전남광주통합특별시 장흥군 장흥읍 의향길 *,전남광주통합특별시 장흥군 장흥읍 건산리 ***-*,59321,2021-03-30,영업/정상
광주,해남동물나라,061-535-0067,"전남광주통합특별시 해남군 해남읍 중앙*로 **, *층",전남광주통합특별시 해남군 해남읍 해리 ***-*,59037,2020-06-09,영업/정상
광주,롯데마트 남악점,042-541-0771,전남광주통합특별시 무안군 삼향읍 남악로***번길 **,전남광주통합특별시 무안군 삼향읍 남악리 ****,58579,2018-01-26,영업/정상
광주,진도개 경주견 사육장,061-544-5449,전남광주통합특별시 진도군 군내면 한의길 ***,,58901,2013-12-23,영업/정상
광주,새천년 명견 진도개 사육장,061-544-1186,전남광주통합특별시 진도군 진도읍 고작길 ***,전남광주통합특별시 진도군 진도읍 해창리 **-**,58912,2017-08-23,영업/정상
제주,하이댕댕,070-8821-7900,"제주특별자치도 제주시 연북로 **, 노형이타스 * 지*층 ***호 (노형동)",제주특별자치도 제주시 노형동 ***-* 노형이타스 *,63086,2022-07-15,영업/정상
제주,제주 키움 동물,064-725-7579,"제주특별자치도 제주시 중앙로 ***, 나라키움 제주복합관사 ***호 (이도이동, 나라키움 제주복합관사)",제주특별자치도 제주시 이도이동 ****-* 나라키움 제주복합관사,63210,2023-05-16,영업/정상
제주,아마존펫,064-744-9090,제주특별자치도 제주시 ****로 **** (노형동),제주특별자치도 제주시 노형동 ***-*,63084,2025-04-30,영업/정상
제주,주식회사 피터페터,070-8098-6138,"제주특별자치도 제주시 첨단로 ***, 세미양빌딩 A동 *층 CO-*호 (영평동)",제주특별자치도 제주시 영평동 **** 세미양빌딩,63309,2026-08-27,영업/정상
제주,퍼피아이애견,064-713-0029,제주특별자치도 제주시 정존*길 * (노형동),제주특별자치도 제주시 노형동 ****-*,63103,2008-09-05,영업/정상
제주,명품애견,064-753-0709,제주특별자치도 제주시 중앙로 **-* (이도일동),제주특별자치도 제주시 이도일동 ****-*,63169,2009-01-07,영업/정상
제주,맹구와 땡칠이 광양점,064-751-0709,제주특별자치도 제주시 서광로 *** (이도일동),제주특별자치도 제주시 이도일동 ****-*,63198,2011-06-08,영업/정상
제주,요술강아지,064-748-0779,제주특별자치도 제주시 월랑로 * (노형동),,63099,2014-06-26,영업/정상
제주,제주헬로우펫,064-727-0907,제주특별자치도 제주시 연삼로 *** (이도이동),제주특별자치도 제주시 이도이동 ***-*,63225,2015-05-27,영업/정상
제주,캣츠앤독스,064-733-0071,"제주특별자치도 서귀포시 태평로 ***, *층 (동홍동)",제주특별자치도 서귀포시 동홍동 ***-*,63597,2018-11-01,영업/정상
